year,sourceId,targetId,id,type,citationcount,count
2001,p0721,p1533,53e9a8b7b7602d97032050ba,Co-co-author,74,1
2001,p0932,p0244,53e9a9d8b7602d9703338a78,Co-co-author,49,1
2001,p0932,p0982,53e9a9d8b7602d9703338a78,Co-co-author,49,1
2001,p0932,p1333,53e9a9d8b7602d9703338a78,Co-co-author,49,1
2001,p0932,p1486,53e9a9d8b7602d9703338a78,Co-co-author,49,1
2001,p0932,p1533,53e9a9d8b7602d9703338a78,Co-co-author,49,1
2001,p0932,p2014,53e9a9d8b7602d9703338a78,Co-co-author,49,1
2001,p0932,p2600,53e9a9d8b7602d9703338a78,Co-co-author,49,1
2001,p1007,p0227,53e99f8db7602d9702862b4f,Co-co-author,32,1
2001,p1007,p0227,53e9be0fb7602d9704ac5ce2,Co-co-author,81,1
2001,p1151,p1144,53e9ad72b7602d9703761360,Co-co-author,31,1
2001,p1151,p1334,53e9ad72b7602d9703761360,Co-co-author,31,1
2001,p1151,p1755,53e9ad72b7602d9703761360,Co-co-author,31,1
2001,p1225,p1533,53e9b6bfb7602d97042463b0,Co-co-author,51,1
2001,p1242,p0178,53e9bae6b7602d9704712493,Co-co-author,1,1
2001,p1242,p1063,53e9bae6b7602d9704712493,Co-co-author,1,1
2001,p1242,p1898,53e9bae6b7602d9704712493,Co-co-author,1,1
2001,p1334,p1711,53e9b091b7602d9703af8601,Co-co-author,26,1
2001,p1334,p1878,53e9b091b7602d9703af8601,Co-co-author,26,1
2001,p1334,p1965,53e9b091b7602d9703af8601,Co-co-author,26,1
2001,p1334,p2327,53e9b091b7602d9703af8601,Co-co-author,26,1
2001,p1533,p2529,53e9bd38b7602d97049c9354,Co-co-author,67,1
2001,p1582,p0227,53e99fbcb7602d9702894bf6,Co-co-author,9,1
2001,p1646,p0227,53e9ab3eb7602d97034ce857,Co-co-author,1,1
2001,p1646,p0340,53e9ab3eb7602d97034ce857,Co-co-author,1,1
2001,p2410,p1428,53e9bb8cb7602d97047d1cc5,Co-co-author,89,1
2001,p2410,p1467,53e9bb8cb7602d97047d1cc5,Co-co-author,89,1
2001,p2410,p1484,53e9bb8cb7602d97047d1cc5,Co-co-author,89,1
2001,p2410,p1533,53e9bb8cb7602d97047d1cc5,Co-co-author,89,1
2001,p2410,p1760,53e9bb8cb7602d97047d1cc5,Co-co-author,89,1
2001,p2410,p2894,53e9bb8cb7602d97047d1cc5,Co-co-author,89,1
2001,p2410,p2922,53e9bb8cb7602d97047d1cc5,Co-co-author,89,1
2001,p2566,p1533,53e99efab7602d97027c524d,Co-co-author,152,1
2001,p2566,p1533,53e9a291b7602d9702b983f2,Co-co-author,69,1
2002,p0054,p0721,53e9ab49b7602d97034ddb1d,Co-co-author,36,1
2002,p0054,p1533,53e9ab49b7602d97034ddb1d,Co-co-author,36,1
2002,p0227,p0153,53e9ae1cb7602d970382cf94,Co-co-author,25,1
2002,p0227,p0263,53e9ae1cb7602d970382cf94,Co-co-author,25,1
2002,p0227,p0340,53e9ae1cb7602d970382cf94,Co-co-author,25,1
2002,p0227,p0643,53e9b745b7602d97042de9fd,Co-co-author,29,1
2002,p0227,p1077,53e9ae1cb7602d970382cf94,Co-co-author,25,1
2002,p0227,p1638,53e9b745b7602d97042de9fd,Co-co-author,29,1
2002,p0227,p1702,53e9b745b7602d97042de9fd,Co-co-author,29,1
2002,p0227,p2226,53e9ae1cb7602d970382cf94,Co-co-author,25,1
2002,p0227,p2533,53e9b745b7602d97042de9fd,Co-co-author,29,1
2002,p0231,p0227,53e9a1fab7602d9702afcdf2,Co-co-author,750,1
2002,p0231,p1749,53e9a1fab7602d9702afcdf2,Co-co-author,750,1
2002,p0293,p0721,53e99a92b7602d9702307e41,Co-co-author,41,1
2002,p0293,p1233,53e99f20b7602d97027eefe0,Co-co-author,10,1
2002,p0293,p1533,53e99a92b7602d9702307e41,Co-co-author,41,1
2002,p0293,p1533,53e99f20b7602d97027eefe0,Co-co-author,10,1
2002,p0293,p1533,53e99f4fb7602d970281d970,Co-co-author,33,1
2002,p0293,p2053,53e99f4fb7602d970281d970,Co-co-author,33,1
2002,p0293,p2256,53e99f20b7602d97027eefe0,Co-co-author,10,1
2002,p0662,p1334,53e9ae63b7602d97038818e0,Co-co-author,36,1
2002,p0670,p0227,53e9b196b7602d9703c20cdf,Co-co-author,54,1
2002,p0670,p1007,53e9b196b7602d9703c20cdf,Co-co-author,54,1
2002,p0721,p0054,558a2ca2e4b031bae1f61a45,Co-co-author,46,1
2002,p0721,p0054,573696d46e3b12023e5d4a5d,Co-co-author,0,1
2002,p0721,p1317,557e1d19d19faf961d167141,Co-co-author,94,1
2002,p0721,p1533,53e9bbbbb7602d9704804354,Co-co-author,123,1
2002,p0721,p1533,557e1d19d19faf961d167141,Co-co-author,94,1
2002,p0721,p1533,558a2ca2e4b031bae1f61a45,Co-co-author,46,1
2002,p0721,p1533,573696d46e3b12023e5d4a5d,Co-co-author,0,1
2002,p0826,p0227,53e9a8beb7602d970321169e,Co-co-author,8,1
2002,p0826,p0252,53e9a8beb7602d970321169e,Co-co-author,8,1
2002,p0826,p0302,53e9a8beb7602d970321169e,Co-co-author,8,1
2002,p0826,p0472,53e9a8beb7602d970321169e,Co-co-author,8,1
2002,p0826,p1212,53e9a8beb7602d970321169e,Co-co-author,8,1
2002,p0826,p1325,53e9a8beb7602d970321169e,Co-co-author,8,1
2002,p0915,p1533,53e99c52b7602d97025021a3,Co-co-author,18,1
2002,p1007,p0227,53e9b206b7602d9703c9d05b,Co-co-author,19,1
2002,p1077,p0227,53e9adbcb7602d97037bcbeb,Co-co-author,11,1
2002,p1077,p0922,53e9adbcb7602d97037bcbeb,Co-co-author,11,1
2002,p1089,p0721,53e9b4abb7602d9703fbcc8a,Co-co-author,38,1
2002,p1089,p1533,53e9b4abb7602d9703fbcc8a,Co-co-author,38,1
2002,p1089,p2410,53e9b4abb7602d9703fbcc8a,Co-co-author,38,1
2002,p1144,p1334,53e9a69fb7602d9702fd26da,Co-co-author,1419,1
2002,p1144,p1755,53e9a69fb7602d9702fd26da,Co-co-author,1419,1
2002,p1186,p0042,53e9af7bb7602d97039c39ad,Co-co-author,7,1
2002,p1186,p0227,53e9af7bb7602d97039c39ad,Co-co-author,7,1
2002,p1186,p1195,53e9af7bb7602d97039c39ad,Co-co-author,7,1
2002,p1186,p1359,53e9af7bb7602d97039c39ad,Co-co-author,7,1
2002,p1186,p1687,53e9af7bb7602d97039c39ad,Co-co-author,7,1
2002,p1186,p2082,53e9af7bb7602d97039c39ad,Co-co-author,7,1
2002,p1282,p0227,53e9a914b7602d97032652c4,Co-co-author,400,1
2002,p1533,p0293,53e9ba85b7602d97046ab17c,Co-co-author,42,1
2002,p1533,p0915,53e9ba85b7602d97046ab17c,Co-co-author,42,1
2002,p1533,p1233,53e9ba85b7602d97046ab17c,Co-co-author,42,1
2002,p1533,p1534,53e9ba85b7602d97046ab17c,Co-co-author,42,1
2002,p1533,p3082,53e9ba85b7602d97046ab17c,Co-co-author,42,1
2002,p2463,p1533,53e9a540b7602d9702e63623,Co-co-author,114,1
2002,p2566,p1533,573696d46e3b12023e5d403d,Co-co-author,1,1
2002,p2681,p1334,53e99cafb7602d9702562c5a,Co-co-author,74,1
2003,p0054,p0721,53e9b2b8b7602d9703d65804,Co-co-author,119,1
2003,p0054,p1147,53e9b2b8b7602d9703d65804,Co-co-author,119,1
2003,p0054,p1328,53e9b2b8b7602d9703d65804,Co-co-author,119,1
2003,p0054,p1533,53e9b2b8b7602d9703d65804,Co-co-author,119,1
2003,p0263,p0227,53e9b421b7602d9703f173ba,Co-co-author,12,1
2003,p0331,p0227,53e99f8db7602d970286336b,Co-co-author,35,1
2003,p0331,p0700,53e99f8db7602d970286336b,Co-co-author,35,1
2003,p0331,p0861,53e99f8db7602d970286336b,Co-co-author,35,1
2003,p0418,p1334,53e9bb3db7602d970477cf5e,Co-co-author,30,1
2003,p0418,p1688,53e9bb3db7602d970477cf5e,Co-co-author,30,1
2003,p0418,p2022,53e9bb3db7602d970477cf5e,Co-co-author,30,1
2003,p0721,p0054,53e9b174b7602d9703bfa4bf,Co-co-author,39,1
2003,p0721,p1533,53e9b174b7602d9703bfa4bf,Co-co-author,39,1
2003,p0730,p1334,53e9a46bb7602d9702d879c9,Co-co-author,138,1
2003,p0730,p2696,53e9a46bb7602d9702d879c9,Co-co-author,138,1
2003,p0745,p0227,53e99998b7602d97021de4a5,Co-co-author,26,1
2003,p0774,p0721,53e99e8cb7602d9702755498,Co-co-author,193,1
2003,p0774,p1533,53e99e8cb7602d9702755498,Co-co-author,193,1
2003,p0853,p0721,53e9a2ebb7602d9702bf2bc5,Co-co-author,11,1
2003,p0853,p1485,53e9a2ebb7602d9702bf2bc5,Co-co-author,11,1
2003,p0853,p1533,53e9a2ebb7602d9702bf2bc5,Co-co-author,11,1
2003,p0861,p0227,53e9b593b7602d97040d5df6,Co-co-author,22,1
2003,p0861,p0332,53e9b593b7602d97040d5df6,Co-co-author,22,1
2003,p0861,p0340,53e9b593b7602d97040d5df6,Co-co-author,22,1
2003,p0861,p2506,53e9b593b7602d97040d5df6,Co-co-author,22,1
2003,p0879,p0082,599c7eff601a182cd28e1385,Co-co-author,0,1
2003,p0879,p0227,599c7eff601a182cd28e1385,Co-co-author,0,1
2003,p0879,p0340,599c7eff601a182cd28e1385,Co-co-author,0,1
2003,p0879,p1336,599c7eff601a182cd28e1385,Co-co-author,0,1
2003,p0954,p0227,53e9aa3bb7602d97033aa7e3,Co-co-author,9,1
2003,p0954,p0340,53e9aa3bb7602d97033aa7e3,Co-co-author,9,1
2003,p1063,p0145,53e9a37ab7602d9702c86b93,Co-co-author,11,1
2003,p1063,p0177,53e99b0ab7602d970239a69d,Co-co-author,36,1
2003,p1063,p0178,53e9a37ab7602d9702c86b93,Co-co-author,11,1
2003,p1063,p0788,53e99b0ab7602d970239a69d,Co-co-author,36,1
2003,p1063,p1898,53e99b0ab7602d970239a69d,Co-co-author,36,1
2003,p1063,p1942,53e99b0ab7602d970239a69d,Co-co-author,36,1
2003,p1063,p2171,53e9a37ab7602d9702c86b93,Co-co-author,11,1
2003,p1077,p0227,53e99cafb7602d97025637d6,Co-co-author,83,1
2003,p1077,p0227,53e99e13b7602d97026d7950,Co-co-author,22,1
2003,p1077,p0227,53e9a77bb7602d97030b4e73,Co-co-author,31,1
2003,p1077,p0340,53e99cafb7602d97025637d6,Co-co-author,83,1
2003,p1077,p0340,53e9a77bb7602d97030b4e73,Co-co-author,31,1
2003,p1353,p0023,53e9ab7db7602d9703521cc0,Co-co-author,19,1
2003,p1353,p0227,53e9ab7db7602d9703521cc0,Co-co-author,19,1
2003,p1353,p1100,53e9ab7db7602d9703521cc0,Co-co-author,19,1
2003,p1353,p1460,53e9ab7db7602d9703521cc0,Co-co-author,19,1
2003,p1533,p0054,53e99f20b7602d97027f03bc,Co-co-author,48,1
2003,p1533,p0721,53e9aaecb7602d970346b2d6,Co-co-author,22,1
2003,p1533,p0740,53e99f20b7602d97027f03bc,Co-co-author,48,1
2003,p1533,p1124,53e99f20b7602d97027f03bc,Co-co-author,48,1
2003,p1533,p2018,53e99f20b7602d97027f03bc,Co-co-author,48,1
2003,p1533,p2410,53e9aaecb7602d970346b2d6,Co-co-author,22,1
2003,p1760,p1533,53e9a472b7602d9702d91da3,Co-co-author,21,1
2003,p1760,p2410,53e9a472b7602d9702d91da3,Co-co-author,21,1
2003,p1760,p2894,53e9a472b7602d9702d91da3,Co-co-author,21,1
2003,p2300,p1533,53e9aca1b7602d970367ddb2,Co-co-author,66,1
2003,p2300,p1533,53e9b885b7602d9704458157,Co-co-author,115,1
2003,p2300,p2052,53e9aca1b7602d970367ddb2,Co-co-author,66,1
2003,p2300,p2819,53e9aca1b7602d970367ddb2,Co-co-author,66,1
2003,p2410,p0729,53e9bb29b7602d9704768755,Co-co-author,63,1
2003,p2410,p1533,53e9bb29b7602d9704768755,Co-co-author,63,1
2003,p2410,p1760,53e9bb29b7602d9704768755,Co-co-author,63,1
2003,p2410,p2894,53e9bb29b7602d9704768755,Co-co-author,63,1
2003,p2463,p1533,53e9aa8eb7602d970340aa1e,Co-co-author,56,1
2003,p2463,p1533,53e9bafbb7602d970472fbe3,Co-co-author,89,1
2003,p2463,p2313,53e9aa8eb7602d970340aa1e,Co-co-author,56,1
2003,p2566,p0244,53e9b6abb7602d9704225f4e,Co-co-author,61,1
2003,p2566,p0668,53e9b6abb7602d9704225f4e,Co-co-author,61,1
2003,p2566,p1333,53e9b6abb7602d9704225f4e,Co-co-author,61,1
2003,p2566,p1486,53e9b6abb7602d9704225f4e,Co-co-author,61,1
2003,p2566,p1533,53e9a216b7602d9702b1a0d5,Co-co-author,156,1
2003,p2566,p1533,53e9b6abb7602d9704225f4e,Co-co-author,61,1
2003,p2566,p2014,53e9b6abb7602d9704225f4e,Co-co-author,61,1
2003,p2578,p0832,53e9992ab7602d9702163ad0,Co-co-author,485,1
2003,p2578,p0832,6363766390e50fcafd2473bb,Co-co-author,0,1
2003,p2578,p1573,53e9992ab7602d9702163ad0,Co-co-author,485,1
2003,p2578,p1573,6363766390e50fcafd2473bb,Co-co-author,0,1
2003,p2578,p2384,53e9992ab7602d9702163ad0,Co-co-author,485,1
2003,p2578,p2384,6363766390e50fcafd2473bb,Co-co-author,0,1
2003,p2578,p3007,53e9992ab7602d9702163ad0,Co-co-author,485,1
2003,p2578,p3007,6363766390e50fcafd2473bb,Co-co-author,0,1
2003,p2606,p0392,5c7828334895d9cbc680a80a,Co-co-author,76,1
2003,p2606,p0558,5c7828334895d9cbc680a80a,Co-co-author,76,1
2003,p2606,p1772,5c7828334895d9cbc680a80a,Co-co-author,76,1
2003,p2606,p1802,5c7828334895d9cbc680a80a,Co-co-author,76,1
2003,p2606,p2578,5c7828334895d9cbc680a80a,Co-co-author,76,1
2003,p2936,p0054,53e9b822b7602d97043dab1a,Co-co-author,43,1
2003,p2936,p0370,53e9b822b7602d97043dab1a,Co-co-author,43,1
2003,p2936,p1081,53e9b822b7602d97043dab1a,Co-co-author,43,1
2003,p2936,p1533,53e9b822b7602d97043dab1a,Co-co-author,43,1
2004,p0055,p1144,53e9a8b8b7602d970320a22f,Co-co-author,37,1
2004,p0055,p1334,53e9a8b8b7602d970320a22f,Co-co-author,37,1
2004,p0055,p1755,53e9a8b8b7602d970320a22f,Co-co-author,37,1
2004,p0263,p0153,53e99c52b7602d97024ff79c,Co-co-author,44,1
2004,p0263,p0227,53e99c52b7602d97024ff79c,Co-co-author,44,1
2004,p0263,p0340,53e99c52b7602d97024ff79c,Co-co-author,44,1
2004,p0263,p1077,53e99c52b7602d97024ff79c,Co-co-author,44,1
2004,p0293,p1533,53e9bd3fb7602d97049cfced,Co-co-author,63,1
2004,p0295,p1448,573696d46e3b12023e5d3880,Co-co-author,36,1
2004,p0295,p2280,573696d46e3b12023e5d3880,Co-co-author,36,1
2004,p0295,p2435,573696d46e3b12023e5d3880,Co-co-author,36,1
2004,p0295,p2578,573696d46e3b12023e5d3880,Co-co-author,36,1
2004,p0444,p1334,53e99bcdb7602d9702477f67,Co-co-author,94,1
2004,p0444,p2681,53e99bcdb7602d9702477f67,Co-co-author,94,1
2004,p0506,p2508,53e9b683b7602d97041f299c,Co-co-author,0,1
2004,p0506,p2578,53e9b683b7602d97041f299c,Co-co-author,0,1
2004,p0547,p1533,53e9984bb7602d970207d68a,Co-co-author,15,1
2004,p0547,p1894,53e9984bb7602d970207d68a,Co-co-author,15,1
2004,p0547,p2354,53e9984bb7602d970207d68a,Co-co-author,15,1
2004,p0547,p2504,53e9984bb7602d970207d68a,Co-co-author,15,1
2004,p0662,p1334,53e99f56b7602d97028250a7,Co-co-author,42,1
2004,p0662,p1334,53e9be1bb7602d9704ad82d4,Co-co-author,97,1
2004,p0721,p1533,53e9a374b7602d9702c7d5dd,Co-co-author,127,1
2004,p0724,p0227,53e9bc1bb7602d97048852d3,Co-co-author,130,1
2004,p0724,p1494,53e9bc1bb7602d97048852d3,Co-co-author,130,1
2004,p0724,p1982,53e9bc1bb7602d97048852d3,Co-co-author,130,1
2004,p0774,p1533,53e9b275b7602d9703d1b232,Co-co-author,102,1
2004,p0861,p0227,53e9ab00b7602d9703480a02,Co-co-author,0,1
2004,p0861,p0331,53e9ab00b7602d9703480a02,Co-co-author,0,1
2004,p0861,p0340,53e9ab00b7602d9703480a02,Co-co-author,0,1
2004,p0861,p2507,53e9ab00b7602d9703480a02,Co-co-author,0,1
2004,p0908,p0227,53e9ba90b7602d97046b8201,Co-co-author,53,1
2004,p0908,p0340,53e9ba90b7602d97046b8201,Co-co-author,53,1
2004,p0924,p1533,53e9ba95b7602d97046bcb5c,Co-co-author,34,1
2004,p0954,p0227,53e9b74ab7602d97042e5a7f,Co-co-author,82,1
2004,p0954,p0340,53e9b74ab7602d97042e5a7f,Co-co-author,82,1
2004,p0954,p2164,53e9b74ab7602d97042e5a7f,Co-co-author,82,1
2004,p1007,p0227,53e99e30b7602d97026f1192,Co-co-author,426,1
2004,p1052,p1296,53e9a6d8b7602d970300f518,Co-co-author,80,1
2004,p1052,p1296,53e9bcbab7602d970493ba99,Co-co-author,24,1
2004,p1052,p1533,53e9a6d8b7602d970300f518,Co-co-author,80,1
2004,p1052,p1533,53e9bcbab7602d970493ba99,Co-co-author,24,1
2004,p1063,p0177,53e99ab2b7602d970232a06d,Co-co-author,14,1
2004,p1063,p1508,53e99ab2b7602d970232a06d,Co-co-author,14,1
2004,p1063,p1942,53e99ab2b7602d970232a06d,Co-co-author,14,1
2004,p1063,p2171,53e99ab2b7602d970232a06d,Co-co-author,14,1
2004,p1100,p0227,53e9b802b7602d97043b3e9e,Co-co-author,463,1
2004,p1100,p0227,53e9b962b7602d97045507f3,Co-co-author,18,1
2004,p1100,p1332,53e9b802b7602d97043b3e9e,Co-co-author,463,1
2004,p1100,p1353,53e9b802b7602d97043b3e9e,Co-co-author,463,1
2004,p1100,p1459,53e9b802b7602d97043b3e9e,Co-co-author,463,1
2004,p1161,p1455,53e9a55bb7602d9702e7e86f,Co-co-author,37,1
2004,p1161,p1521,53e9a55bb7602d9702e7e86f,Co-co-author,37,1
2004,p1161,p2578,53e9a55bb7602d9702e7e86f,Co-co-author,37,1
2004,p1170,p0910,53e9978db7602d9701f50690,Co-co-author,6,1
2004,p1170,p1334,53e9978db7602d9701f50690,Co-co-author,6,1
2004,p1282,p0227,53e9a4ddb7602d9702dffbe9,Co-co-author,162,1
2004,p1282,p0728,53e9a4ddb7602d9702dffbe9,Co-co-author,162,1
2004,p1282,p1703,53e9a4ddb7602d9702dffbe9,Co-co-author,162,1
2004,p1282,p2340,53e9a4ddb7602d9702dffbe9,Co-co-author,162,1
2004,p1282,p2938,53e9a4ddb7602d9702dffbe9,Co-co-author,162,1
2004,p1355,p1533,53e9b565b7602d970409d84e,Co-co-author,273,1
2004,p1355,p1751,53e9b565b7602d970409d84e,Co-co-author,273,1
2004,p1355,p2061,53e9b565b7602d970409d84e,Co-co-author,273,1
2004,p1355,p2697,53e9b565b7602d970409d84e,Co-co-author,273,1
2004,p1396,p1334,53e9bc6eb7602d97048e9632,Co-co-author,55,1
2004,p1396,p2211,53e9bc6eb7602d97048e9632,Co-co-author,55,1
2004,p1474,p2280,53e9a0d8b7602d97029c0b76,Co-co-author,16,1
2004,p1474,p2578,53e9a0d8b7602d97029c0b76,Co-co-author,16,1
2004,p1597,p2578,53e9a13fb7602d9702a3013e,Co-co-author,57,1
2004,p1597,p2578,635bcab790e50fcafd33ce64,Co-co-author,57,1
2004,p1764,p2578,53e99b16b7602d97023a6781,Co-co-author,160,1
2004,p1764,p2578,635bcab790e50fcafd33ce4f,Co-co-author,160,1
2004,p1793,p0541,53e99984b7602d97021c2ba7,Co-co-author,26,1
2004,p1793,p0541,635bcab790e50fcafd33ce82,Co-co-author,26,1
2004,p1793,p1188,53e99984b7602d97021c2ba7,Co-co-author,26,1
2004,p1793,p1188,635bcab790e50fcafd33ce82,Co-co-author,26,1
2004,p1793,p2578,53e99984b7602d97021c2ba7,Co-co-author,26,1
2004,p1793,p2578,635bcab790e50fcafd33ce82,Co-co-author,26,1
2004,p1898,p0176,558a40fe84ae84d265bc81ca,Co-co-author,34,1
2004,p1898,p1063,558a40fe84ae84d265bc81ca,Co-co-author,34,1
2004,p1898,p1942,558a40fe84ae84d265bc81ca,Co-co-author,34,1
2004,p1942,p0177,53e9a4abb7602d9702dce118,Co-co-author,3,1
2004,p1942,p1063,53e9a4abb7602d9702dce118,Co-co-author,3,1
2004,p1942,p2779,53e9a4abb7602d9702dce118,Co-co-author,3,1
2004,p2463,p1471,53e9a01fb7602d970290324a,Co-co-author,84,1
2004,p2463,p1533,53e9a01fb7602d970290324a,Co-co-author,84,1
2004,p2463,p1533,53e9aae6b7602d9703467fdf,Co-co-author,3,1
2004,p2463,p1533,53e9b2e0b7602d9703d93479,Co-co-author,78,1
2004,p2463,p2313,53e9a01fb7602d970290324a,Co-co-author,84,1
2004,p2463,p2412,53e9a01fb7602d970290324a,Co-co-author,84,1
2004,p2463,p2430,53e9b2e0b7602d9703d93479,Co-co-author,78,1
2004,p2463,p2566,53e9b2e0b7602d9703d93479,Co-co-author,78,1
2004,p2508,p2578,53e99bfeb7602d97024a88de,Co-co-author,0,1
2004,p3020,p0893,53e9bb15b7602d9704751ede,Co-co-author,57,1
2004,p3020,p1203,53e9bb15b7602d9704751ede,Co-co-author,57,1
2004,p3020,p1334,53e9bb15b7602d9704751ede,Co-co-author,57,1
2004,p3020,p2151,53e9bb15b7602d9704751ede,Co-co-author,57,1
2005,p0053,p0227,53e9a781b7602d97030b9ac9,Co-co-author,72,1
2005,p0053,p0340,53e9a781b7602d97030b9ac9,Co-co-author,72,1
2005,p0053,p0857,53e9a781b7602d97030b9ac9,Co-co-author,72,1
2005,p0053,p2833,53e9a781b7602d97030b9ac9,Co-co-author,72,1
2005,p0340,p0227,53e9b108b7602d9703b86000,Co-co-author,110,1
2005,p0394,p1533,53e9a433b7602d9702d5169d,Co-co-author,73,1
2005,p0394,p1533,53e9bbeab7602d9704841d57,Co-co-author,71,1
2005,p0394,p2697,53e9a433b7602d9702d5169d,Co-co-author,73,1
2005,p0394,p2697,53e9bbeab7602d9704841d57,Co-co-author,71,1
2005,p0495,p0911,53e9a72eb7602d9703066c97,Co-co-author,28,1
2005,p0495,p2578,53e9a72eb7602d9703066c97,Co-co-author,28,1
2005,p0662,p1334,53e9a689b7602d9702fba419,Co-co-author,33,1
2005,p0678,p1508,53e9b489b7602d9703f92a38,Co-co-author,0,1
2005,p0678,p1533,53e9b489b7602d9703f92a38,Co-co-author,0,1
2005,p0721,p1533,53e9a335b7602d9702c3c9d7,Co-co-author,7,1
2005,p0721,p1966,53e9a335b7602d9702c3c9d7,Co-co-author,7,1
2005,p0774,p0720,53e9bda5b7602d9704a4fd69,Co-co-author,207,1
2005,p0774,p1533,53e9a45cb7602d9702d7979c,Co-co-author,90,1
2005,p0774,p1533,53e9bda5b7602d9704a4fd69,Co-co-author,207,1
2005,p0775,p1533,558a8f57e4b031bae1f85a13,Co-co-author,191,1
2005,p0954,p0227,53e99952b7602d970218f6b7,Co-co-author,18,1
2005,p0954,p0227,53e9a952b7602d97032a63be,Co-co-author,35,1
2005,p0954,p0227,53e9b1eab7602d9703c7c8f6,Co-co-author,15,1
2005,p0954,p0227,53e9b7f5b7602d97043a98b7,Co-co-author,44,1
2005,p0954,p0236,53e9a952b7602d97032a63be,Co-co-author,35,1
2005,p0954,p0340,53e9a952b7602d97032a63be,Co-co-author,35,1
2005,p0954,p0340,53e9b1eab7602d9703c7c8f6,Co-co-author,15,1
2005,p0954,p0340,53e9b7f5b7602d97043a98b7,Co-co-author,44,1
2005,p0954,p1490,53e9a952b7602d97032a63be,Co-co-author,35,1
2005,p1045,p1317,53e9b1bcb7602d9703c4b5b4,Co-co-author,17,1
2005,p1045,p1533,53e9b1bcb7602d9703c4b5b4,Co-co-author,17,1
2005,p1049,p1063,53e9b7eeb7602d97043a0b02,Co-co-author,0,1
2005,p1049,p2728,53e9b7eeb7602d97043a0b02,Co-co-author,0,1
2005,p1049,p3026,53e9b7eeb7602d97043a0b02,Co-co-author,0,1
2005,p1052,p1533,53e9a2c0b7602d9702bc6e26,Co-co-author,33,1
2005,p1063,p1051,53e9b260b7602d9703d06a6c,Co-co-author,1,1
2005,p1063,p2949,53e9b260b7602d9703d06a6c,Co-co-author,1,1
2005,p1118,p0227,53e9a58bb7602d9702eb3788,Co-co-author,36,1
2005,p1161,p1521,53e9a584b7602d9702eb025f,Co-co-author,18,1
2005,p1161,p1521,635bcab790e50fcafd33ce2b,Co-co-author,18,1
2005,p1161,p2578,53e9a584b7602d9702eb025f,Co-co-author,18,1
2005,p1161,p2578,635bcab790e50fcafd33ce2b,Co-co-author,18,1
2005,p1234,p1334,53e9b699b7602d970420e3ab,Co-co-author,244,1
2005,p1234,p1390,53e9b699b7602d970420e3ab,Co-co-author,244,1
2005,p1234,p2153,53e9b699b7602d970420e3ab,Co-co-author,244,1
2005,p1282,p0227,53e9aeb7b7602d97038dc753,Co-co-author,21,1
2005,p1282,p0227,53e9b8e8b7602d97044cc0cf,Co-co-author,247,1
2005,p1355,p1533,53e9a479b7602d9702d966a8,Co-co-author,14,1
2005,p1355,p1854,53e9a479b7602d9702d966a8,Co-co-author,14,1
2005,p1471,p0371,53e9ab32b7602d97034bd138,Co-co-author,8,1
2005,p1471,p1533,53e9ab32b7602d97034bd138,Co-co-author,8,1
2005,p1471,p2176,53e9ab32b7602d97034bd138,Co-co-author,8,1
2005,p1471,p2313,53e9ab32b7602d97034bd138,Co-co-author,8,1
2005,p1471,p2412,53e9ab32b7602d97034bd138,Co-co-author,8,1
2005,p1471,p2464,53e9ab32b7602d97034bd138,Co-co-author,8,1
2005,p1526,p0393,53e9a94bb7602d970329dbd7,Co-co-author,188,1
2005,p1526,p0918,53e9a94bb7602d970329dbd7,Co-co-author,188,1
2005,p1526,p1308,53e9a94bb7602d970329dbd7,Co-co-author,188,1
2005,p1526,p1334,53e9a94bb7602d970329dbd7,Co-co-author,188,1
2005,p1533,p2508,53e9a5d3b7602d9702efe56e,Co-co-author,18,1
2005,p1533,p2823,53e9a5d3b7602d9702efe56e,Co-co-author,18,1
2005,p1696,p0227,53e9aaa3b7602d970341fb40,Co-co-author,54,1
2005,p1772,p2578,53e99fa2b7602d9702877a64,Co-co-author,0,1
2005,p1928,p0227,53e9bd18b7602d97049a15f3,Co-co-author,128,1
2005,p1928,p1604,53e9bd18b7602d97049a15f3,Co-co-author,128,1
2005,p1928,p1617,53e9bd18b7602d97049a15f3,Co-co-author,128,1
2005,p1942,p0177,5550450545ce0a409eb53047,Co-co-author,7,1
2005,p1942,p1063,5550450545ce0a409eb53047,Co-co-author,7,1
2005,p1956,p0009,53e9996eb7602d97021ad4cd,Co-co-author,30,1
2005,p1956,p1045,53e9996eb7602d97021ad4cd,Co-co-author,30,1
2005,p1956,p1147,53e9ac8eb7602d970366397a,Co-co-author,42,1
2005,p1956,p1294,53e9996eb7602d97021ad4cd,Co-co-author,30,1
2005,p1956,p1533,53e9996eb7602d97021ad4cd,Co-co-author,30,1
2005,p1956,p1533,53e9ac8eb7602d970366397a,Co-co-author,42,1
2005,p2300,p1533,53e9b296b7602d9703d413fd,Co-co-author,2,1
2005,p2463,p1533,53e9ba49b7602d970465bddf,Co-co-author,7,1
2005,p2507,p0227,53e9a791b7602d97030cd04d,Co-co-author,0,1
2005,p2507,p0564,53e9a791b7602d97030cd04d,Co-co-author,0,1
2005,p2507,p1549,53e9a791b7602d97030cd04d,Co-co-author,0,1
2005,p2507,p2402,53e9a791b7602d97030cd04d,Co-co-author,0,1
